CycD_x,CycD_y,CycE_x,CycE_y,CycA_x,CycA_y,CycB_x,CycB_y,E2F_x,E2F_y,p27_x,p27_y,Rb_x,Rb_y,YAP_x,YAP_y,Cdc20_x,Cdc20_y,UbcH10_x,UbcH10_y,cdh1_x,cdh1_y,NF2_x,NF2_y,LATS_x,LATS_y
314.,0.6538461538,314.,0.0538461538,314.,0.2769230769,314.,0.1307692308,314.,0.1538461538,314.,0.3846153846,314.,0.3769230769,314.,0.7076923077,314.,0.0153846154,314.,0.1769230769,314.,0.7307692308,314.,0.2692307692,314.,0.2846153846
315.,0.6538461538,315.,0.0461538462,315.,0.2769230769,315.,0.1307692308,315.,0.1538461538,315.,0.3846153846,315.,0.3615384615,315.,0.7153846154,315.,0.0076923077,315.,0.1769230769,315.,0.7307692308,315.,0.2692307692,315.,0.2846153846
316.,0.6461538462,316.,0.0461538462,316.,0.2769230769,316.,0.1307692308,316.,0.1538461538,316.,0.3692307692,316.,0.3538461538,316.,0.7153846154,316.,0.0076923077,316.,0.1769230769,316.,0.7307692308,316.,0.2692307692,316.,0.2846153846
317.,0.6461538462,317.,0.0461538462,317.,0.2769230769,317.,0.1307692308,317.,0.1692307692,317.,0.3692307692,317.,0.3538461538,317.,0.7153846154,317.,0.0230769231,317.,0.1769230769,317.,0.7230769231,317.,0.2692307692,317.,0.2769230769
318.,0.6461538462,318.,0.0461538462,318.,0.2692307692,318.,0.1384615385,318.,0.1769230769,318.,0.3692307692,318.,0.3538461538,318.,0.7153846154,318.,0.0307692308,318.,0.1692307692,318.,0.7230769231,318.,0.2692307692,318.,0.2769230769
319.,0.6461538462,319.,0.0461538462,319.,0.2692307692,319.,0.1307692308,319.,0.1846153846,319.,0.3692307692,319.,0.3538461538,319.,0.7153846154,319.,0.0230769231,319.,0.1769230769,319.,0.7307692308,319.,0.2692307692,319.,0.2769230769
320.,0.6461538462,320.,0.0461538462,320.,0.2769230769,320.,0.1384615385,320.,0.1846153846,320.,0.3692307692,320.,0.3538461538,320.,0.7153846154,320.,0.0230769231,320.,0.1923076923,320.,0.7307692308,320.,0.2692307692,320.,0.2769230769
321.,0.6538461538,321.,0.0538461538,321.,0.2769230769,321.,0.1461538462,321.,0.1769230769,321.,0.3615384615,321.,0.3538461538,321.,0.7230769231,321.,0.0230769231,321.,0.1923076923,321.,0.7307692308,321.,0.2692307692,321.,0.2769230769
322.,0.6538461538,322.,0.0538461538,322.,0.2769230769,322.,0.1461538462,322.,0.1846153846,322.,0.3615384615,322.,0.3538461538,322.,0.7230769231,322.,0.0230769231,322.,0.1923076923,322.,0.7307692308,322.,0.2692307692,322.,0.2769230769
323.,0.6564885496,323.,0.0534351145,323.,0.2748091603,323.,0.1297709924,323.,0.1832061069,323.,0.3664122137,323.,0.358778626,323.,0.7099236641,323.,0.0152671756,323.,0.1908396947,323.,0.7328244275,323.,0.2671755725,323.,0.2748091603
324.,0.6641221374,324.,0.0610687023,324.,0.2748091603,324.,0.1297709924,324.,0.1832061069,324.,0.3511450382,324.,0.3511450382,324.,0.7251908397,324.,0.0152671756,324.,0.1984732824,324.,0.7328244275,324.,0.2671755725,324.,0.2748091603
325.,0.6641221374,325.,0.0610687023,325.,0.2748091603,325.,0.1374045802,325.,0.1984732824,325.,0.3511450382,325.,0.3358778626,325.,0.7251908397,325.,0.0152671756,325.,0.1984732824,325.,0.7328244275,325.,0.2671755725,325.,0.2748091603
326.,0.6641221374,326.,0.0610687023,326.,0.2748091603,326.,0.1374045802,326.,0.1984732824,326.,0.3435114504,326.,0.3358778626,326.,0.7251908397,326.,0.0152671756,326.,0.1984732824,326.,0.7328244275,326.,0.2671755725,326.,0.2671755725
327.,0.6641221374,327.,0.0610687023,327.,0.2748091603,327.,0.1374045802,327.,0.2061068702,327.,0.3435114504,327.,0.3358778626,327.,0.7328244275,327.,0.0152671756,327.,0.1984732824,327.,0.7328244275,327.,0.2671755725,327.,0.2671755725
328.,0.6641221374,328.,0.0610687023,328.,0.2824427481,328.,0.1297709924,328.,0.2137404580,328.,0.3435114504,328.,0.3358778626,328.,0.7328244275,328.,0.0152671756,328.,0.1984732824,328.,0.7328244275,328.,0.2671755725,328.,0.2671755725
329.,0.6641221374,329.,0.0610687023,329.,0.2824427481,329.,0.1297709924,329.,0.2137404580,329.,0.3435114504,329.,0.3358778626,329.,0.7328244275,329.,0.0229007634,329.,0.1984732824,329.,0.7328244275,329.,0.2671755725,329.,0.2671755725
330.,0.6641221374,330.,0.0610687023,330.,0.2977099237,330.,0.1297709924,330.,0.2137404580,330.,0.3435114504,330.,0.3358778626,330.,0.7328244275,330.,0.0229007634,330.,0.1984732824,330.,0.7328244275,330.,0.2671755725,330.,0.2671755725
331.,0.6666666667,331.,0.0757575758,331.,0.2878787879,331.,0.1363636364,331.,0.2196969697,331.,0.3484848485,331.,0.3484848485,331.,0.7196969697,331.,0.0151515152,331.,0.1893939394,331.,0.7348484848,331.,0.2651515152,331.,0.2803030303
332.,0.6666666667,332.,0.0757575758,332.,0.2803030303,332.,0.1363636364,332.,0.2121212121,332.,0.3484848485,332.,0.3484848485,332.,0.7196969697,332.,0.0303030303,332.,0.1893939394,332.,0.7196969697,332.,0.2651515152,332.,0.2803030303
333.,0.6691729323,333.,0.0751879699,333.,0.2556390977,333.,0.1278195489,333.,0.2180451128,333.,0.3609022556,333.,0.3609022556,333.,0.7067669173,333.,0.037593985,333.,0.1804511278,333.,0.7293233083,333.,0.2631578947,333.,0.2781954887
334.,0.6691729323,334.,0.0751879699,334.,0.2631578947,334.,0.1278195489,334.,0.2180451128,334.,0.3533834586,334.,0.3533834586,334.,0.7142857143,334.,0.030075188,334.,0.1804511278,334.,0.7518796992,334.,0.2631578947,334.,0.2781954887
335.,0.6691729323,335.,0.0751879699,335.,0.2631578947,335.,0.1278195489,335.,0.2180451128,335.,0.3533834586,335.,0.3458646617,335.,0.7218045113,335.,0.030075188,335.,0.1729323308,335.,0.7368421053,335.,0.2631578947,335.,0.2706766917
336.,0.6616541353,336.,0.0751879699,336.,0.2556390977,336.,0.1278195489,336.,0.2255639098,336.,0.3533834586,336.,0.3458646617,336.,0.7293233083,336.,0.030075188,336.,0.1879699248,336.,0.7443609023,336.,0.2631578947,336.,0.2706766917
337.,0.6641791045,337.,0.0746268657,337.,0.2537313433,337.,0.1268656716,337.,0.2238805970,337.,0.3656716418,337.,0.3582089552,337.,0.7164179104,337.,0.0223880597,337.,0.1791044776,337.,0.7462686567,337.,0.2611940299,337.,0.2835820896
338.,0.6592592593,338.,0.0814814815,338.,0.2518518519,338.,0.1259259259,338.,0.2296296296,338.,0.3703703704,338.,0.3703703704,338.,0.7185185185,338.,0.0148148148,338.,0.1703703704,338.,0.7481481481,338.,0.2592592593,338.,0.2814814815
339.,0.6592592593,339.,0.0740740741,339.,0.2592592593,339.,0.1259259259,339.,0.2296296296,339.,0.3703703704,339.,0.362962963,339.,0.7185185185,339.,0.0074074074,339.,0.1777777778,339.,0.7555555556,339.,0.2592592593,339.,0.2814814815
340.,0.6592592593,340.,0.0740740741,340.,0.2592592593,340.,0.1259259259,340.,0.2444444444,340.,0.362962963,340.,0.3555555556,340.,0.7185185185,340.,0.0074074074,340.,0.1777777778,340.,0.7555555556,340.,0.2592592593,340.,0.2814814815
341.,0.6592592593,341.,0.0740740741,341.,0.2592592593,341.,0.1259259259,341.,0.2518518519,341.,0.3555555556,341.,0.3555555556,341.,0.7185185185,341.,0.0074074074,341.,0.1777777778,341.,0.7555555556,341.,0.2592592593,341.,0.2814814815
342.,0.6617647059,342.,0.0661764706,342.,0.2647058824,342.,0.1176470588,342.,0.25,342.,0.3676470588,342.,0.3676470588,342.,0.7058823529,342.,0.,342.,0.1764705882,342.,0.7573529412,342.,0.2573529412,342.,0.2941176471
343.,0.6617647059,343.,0.0735294118,343.,0.2720588235,343.,0.1176470588,343.,0.2573529412,343.,0.3676470588,343.,0.3676470588,343.,0.7132352941,343.,0.,343.,0.1764705882,343.,0.7573529412,343.,0.2573529412,343.,0.2720588235
344.,0.6617647059,344.,0.0735294118,344.,0.2794117647,344.,0.1176470588,344.,0.2720588235,344.,0.3676470588,344.,0.3676470588,344.,0.7132352941,344.,0.,344.,0.1764705882,344.,0.75,344.,0.2573529412,344.,0.2720588235
345.,0.6544117647,345.,0.0735294118,345.,0.2867647059,345.,0.1176470588,345.,0.2720588235,345.,0.3529411765,345.,0.3602941176,345.,0.7205882353,345.,0.,345.,0.1764705882,345.,0.75,345.,0.2573529412,345.,0.2720588235
346.,0.6617647059,346.,0.0808823529,346.,0.2867647059,346.,0.1176470588,346.,0.2720588235,346.,0.3529411765,346.,0.3529411765,346.,0.7205882353,346.,0.,346.,0.1764705882,346.,0.7426470588,346.,0.2573529412,346.,0.2720588235
347.,0.6617647059,347.,0.0808823529,347.,0.2867647059,347.,0.1176470588,347.,0.2794117647,347.,0.3529411765,347.,0.3529411765,347.,0.7205882353,347.,0.,347.,0.1764705882,347.,0.7352941176,347.,0.2573529412,347.,0.2647058824
348.,0.6617647059,348.,0.0882352941,348.,0.3014705882,348.,0.125,348.,0.2647058824,348.,0.3529411765,348.,0.3529411765,348.,0.7205882353,348.,0.,348.,0.1764705882,348.,0.7132352941,348.,0.2573529412,348.,0.2647058824
349.,0.6617647059,349.,0.0882352941,349.,0.3088235294,349.,0.125,349.,0.2720588235,349.,0.3602941176,349.,0.3529411765,349.,0.7352941176,349.,0.,349.,0.1838235294,349.,0.7132352941,349.,0.2573529412,349.,0.2573529412
350.,0.6544117647,350.,0.0882352941,350.,0.3161764706,350.,0.125,350.,0.2647058824,350.,0.3602941176,350.,0.3529411765,350.,0.7352941176,350.,0.,350.,0.1985294118,350.,0.7132352941,350.,0.2573529412,350.,0.2573529412
351.,0.6544117647,351.,0.0955882353,351.,0.3161764706,351.,0.1323529412,351.,0.2573529412,351.,0.3602941176,351.,0.3455882353,351.,0.7352941176,351.,0.,351.,0.2058823529,351.,0.7132352941,351.,0.2573529412,351.,0.2573529412
352.,0.6617647059,352.,0.1176470588,352.,0.3235294118,352.,0.1323529412,352.,0.2647058824,352.,0.3602941176,352.,0.3455882353,352.,0.7352941176,352.,0.,352.,0.2058823529,352.,0.6985294118,352.,0.2573529412,352.,0.2573529412
353.,0.6617647059,353.,0.125,353.,0.3235294118,353.,0.1397058824,353.,0.2647058824,353.,0.3676470588,353.,0.3382352941,353.,0.7352941176,353.,0.0073529412,353.,0.2058823529,353.,0.6985294118,353.,0.2573529412,353.,0.2573529412
354.,0.6617647059,354.,0.125,354.,0.3235294118,354.,0.1397058824,354.,0.2647058824,354.,0.3602941176,354.,0.3455882353,354.,0.7352941176,354.,0.0073529412,354.,0.1985294118,354.,0.6985294118,354.,0.2573529412,354.,0.2573529412
355.,0.6691176471,355.,0.125,355.,0.3308823529,355.,0.1397058824,355.,0.2426470588,355.,0.3529411765,355.,0.3455882353,355.,0.7426470588,355.,0.0147058824,355.,0.2058823529,355.,0.7058823529,355.,0.2573529412,355.,0.2573529412
356.,0.6691176471,356.,0.125,356.,0.3382352941,356.,0.1470588235,356.,0.2426470588,356.,0.3455882353,356.,0.3382352941,356.,0.7426470588,356.,0.0147058824,356.,0.2058823529,356.,0.7058823529,356.,0.2573529412,356.,0.2573529412
357.,0.6691176471,357.,0.1176470588,357.,0.3382352941,357.,0.1544117647,357.,0.2352941176,357.,0.3382352941,357.,0.3382352941,357.,0.7426470588,357.,0.0147058824,357.,0.2058823529,357.,0.6911764706,357.,0.2573529412,357.,0.2573529412
358.,0.6691176471,358.,0.1176470588,358.,0.3382352941,358.,0.1617647059,358.,0.2352941176,358.,0.3382352941,358.,0.3382352941,358.,0.7426470588,358.,0.0220588235,358.,0.2058823529,358.,0.6764705882,358.,0.2573529412,358.,0.2573529412
359.,0.6691176471,359.,0.125,359.,0.3455882353,359.,0.1691176471,359.,0.2426470588,359.,0.3382352941,359.,0.3382352941,359.,0.7426470588,359.,0.0220588235,359.,0.2058823529,359.,0.6764705882,359.,0.2573529412,359.,0.2573529412
360.,0.6691176471,360.,0.125,360.,0.3529411765,360.,0.1764705882,360.,0.2279411765,360.,0.3382352941,360.,0.3382352941,360.,0.7426470588,360.,0.0220588235,360.,0.2058823529,360.,0.6838235294,360.,0.2573529412,360.,0.2573529412
361.,0.6691176471,361.,0.1176470588,361.,0.3602941176,361.,0.1617647059,361.,0.2205882353,361.,0.3382352941,361.,0.3382352941,361.,0.7426470588,361.,0.0147058824,361.,0.2058823529,361.,0.6764705882,361.,0.2573529412,361.,0.2573529412
362.,0.6691176471,362.,0.1176470588,362.,0.3455882353,362.,0.1617647059,362.,0.2205882353,362.,0.3382352941,362.,0.3382352941,362.,0.7426470588,362.,0.0147058824,362.,0.2058823529,362.,0.6764705882,362.,0.2573529412,362.,0.2573529412
363.,0.6691176471,363.,0.125,363.,0.3455882353,363.,0.1617647059,363.,0.2205882353,363.,0.3382352941,363.,0.3382352941,363.,0.7426470588,363.,0.0073529412,363.,0.2058823529,363.,0.6617647059,363.,0.2573529412,363.,0.2573529412
364.,0.6691176471,364.,0.125,364.,0.3529411765,364.,0.1691176471,364.,0.2132352941,364.,0.3308823529,364.,0.3308823529,364.,0.7426470588,364.,0.0147058824,364.,0.2058823529,364.,0.6617647059,364.,0.2573529412,364.,0.2573529412
365.,0.6691176471,365.,0.125,365.,0.3529411765,365.,0.1764705882,365.,0.2058823529,365.,0.3308823529,365.,0.3308823529,365.,0.7426470588,365.,0.0367647059,365.,0.2058823529,365.,0.6544117647,365.,0.2573529412,365.,0.2573529412
366.,0.6691176471,366.,0.1176470588,366.,0.3602941176,366.,0.1764705882,366.,0.2132352941,366.,0.3308823529,366.,0.3308823529,366.,0.7426470588,366.,0.0367647059,366.,0.1985294118,366.,0.6470588235,366.,0.2573529412,366.,0.2573529412
367.,0.6691176471,367.,0.1102941176,367.,0.3529411765,367.,0.1764705882,367.,0.2132352941,367.,0.3308823529,367.,0.3308823529,367.,0.7426470588,367.,0.0367647059,367.,0.2058823529,367.,0.6470588235,367.,0.2573529412,367.,0.2573529412
368.,0.6691176471,368.,0.1102941176,368.,0.3529411765,368.,0.1838235294,368.,0.2205882353,368.,0.3308823529,368.,0.3308823529,368.,0.7426470588,368.,0.0367647059,368.,0.2058823529,368.,0.6397058824,368.,0.2573529412,368.,0.2573529412
369.,0.6691176471,369.,0.125,369.,0.3382352941,369.,0.1911764706,369.,0.2205882353,369.,0.3308823529,369.,0.3308823529,369.,0.7426470588,369.,0.0294117647,369.,0.2132352941,369.,0.6544117647,369.,0.2573529412,369.,0.2573529412
370.,0.6691176471,370.,0.1176470588,370.,0.3455882353,370.,0.2058823529,370.,0.2205882353,370.,0.3308823529,370.,0.3308823529,370.,0.7426470588,370.,0.0441176471,370.,0.2279411765,370.,0.6470588235,370.,0.2573529412,370.,0.2573529412
371.,0.6691176471,371.,0.1176470588,371.,0.3455882353,371.,0.2132352941,371.,0.2205882353,371.,0.3308823529,371.,0.3308823529,371.,0.7426470588,371.,0.0441176471,371.,0.2352941176,371.,0.6470588235,371.,0.2573529412,371.,0.2573529412
372.,0.6691176471,372.,0.1176470588,372.,0.3529411765,372.,0.2058823529,372.,0.2058823529,372.,0.3308823529,372.,0.3308823529,372.,0.7426470588,372.,0.0441176471,372.,0.2426470588,372.,0.6470588235,372.,0.2573529412,372.,0.2573529412
373.,0.6739130435,373.,0.115942029,373.,0.3550724638,373.,0.1811594203,373.,0.1956521739,373.,0.3550724638,373.,0.3550724638,373.,0.731884058,373.,0.0289855072,373.,0.2246376812,373.,0.6666666667,373.,0.2536231884,373.,0.2681159420
374.,0.6762589928,374.,0.1151079137,374.,0.3525179856,374.,0.1798561151,374.,0.1942446043,374.,0.3525179856,374.,0.3669064748,374.,0.7338129496,374.,0.0143884892,374.,0.2086330935,374.,0.6690647482,374.,0.2517985612,374.,0.2661870504
375.,0.6762589928,375.,0.1151079137,375.,0.3525179856,375.,0.1726618705,375.,0.1870503597,375.,0.3453237410,375.,0.3669064748,375.,0.7338129496,375.,0.0215827338,375.,0.2158273381,375.,0.6618705036,375.,0.2517985612,375.,0.2661870504
376.,0.6762589928,376.,0.1151079137,376.,0.3525179856,376.,0.1726618705,376.,0.1870503597,376.,0.3453237410,376.,0.3453237410,376.,0.7338129496,376.,0.0143884892,376.,0.2158273381,376.,0.6690647482,376.,0.2517985612,376.,0.2661870504
377.,0.6762589928,377.,0.1223021583,377.,0.3525179856,377.,0.1726618705,377.,0.1942446043,377.,0.3381294964,377.,0.3381294964,377.,0.7338129496,377.,0.0071942446,377.,0.2158273381,377.,0.6762589928,377.,0.2517985612,377.,0.2661870504
378.,0.6762589928,378.,0.1294964029,378.,0.3525179856,378.,0.1798561151,378.,0.1870503597,378.,0.3381294964,378.,0.3381294964,378.,0.7338129496,378.,0.0143884892,378.,0.2158273381,378.,0.6690647482,378.,0.2517985612,378.,0.2517985612
379.,0.6762589928,379.,0.1294964029,379.,0.3597122302,379.,0.1726618705,379.,0.1798561151,379.,0.3309352518,379.,0.3309352518,379.,0.7338129496,379.,0.0143884892,379.,0.2230215827,379.,0.6762589928,379.,0.2517985612,379.,0.2517985612
380.,0.6834532374,380.,0.1294964029,380.,0.3525179856,380.,0.1654676259,380.,0.1798561151,380.,0.3309352518,380.,0.3309352518,380.,0.7482014388,380.,0.0143884892,380.,0.2302158273,380.,0.6762589928,380.,0.2517985612,380.,0.2517985612
381.,0.6834532374,381.,0.1294964029,381.,0.3525179856,381.,0.1726618705,381.,0.1798561151,381.,0.3237410072,381.,0.3309352518,381.,0.7482014388,381.,0.0143884892,381.,0.2230215827,381.,0.6762589928,381.,0.2517985612,381.,0.2517985612
382.,0.6834532374,382.,0.1366906475,382.,0.3525179856,382.,0.1798561151,382.,0.1798561151,382.,0.3237410072,382.,0.3309352518,382.,0.7482014388,382.,0.0071942446,382.,0.2302158273,382.,0.6762589928,382.,0.2517985612,382.,0.2517985612
383.,0.6834532374,383.,0.1366906475,383.,0.3453237410,383.,0.1798561151,383.,0.1942446043,383.,0.3237410072,383.,0.3309352518,383.,0.7482014388,383.,0.0143884892,383.,0.2302158273,383.,0.6690647482,383.,0.2517985612,383.,0.2517985612
384.,0.6834532374,384.,0.1438848921,384.,0.3525179856,384.,0.1870503597,384.,0.2014388489,384.,0.3237410072,384.,0.3309352518,384.,0.7482014388,384.,0.0071942446,384.,0.2374100719,384.,0.6618705036,384.,0.2517985612,384.,0.2517985612
385.,0.6834532374,385.,0.1438848921,385.,0.3525179856,385.,0.1870503597,385.,0.2014388489,385.,0.3237410072,385.,0.3237410072,385.,0.7482014388,385.,0.0143884892,385.,0.2374100719,385.,0.6690647482,385.,0.2517985612,385.,0.2517985612
386.,0.6834532374,386.,0.1510791367,386.,0.3525179856,386.,0.1870503597,386.,0.2014388489,386.,0.3237410072,386.,0.3237410072,386.,0.7482014388,386.,0.0143884892,386.,0.2374100719,386.,0.6690647482,386.,0.2517985612,386.,0.2517985612
387.,0.6834532374,387.,0.1510791367,387.,0.3597122302,387.,0.1942446043,387.,0.2086330935,387.,0.3237410072,387.,0.3237410072,387.,0.7482014388,387.,0.0215827338,387.,0.2374100719,387.,0.6690647482,387.,0.2517985612,387.,0.2517985612
388.,0.6834532374,388.,0.1582733813,388.,0.3669064748,388.,0.1942446043,388.,0.2086330935,388.,0.3237410072,388.,0.3165467626,388.,0.7482014388,388.,0.0287769784,388.,0.2446043165,388.,0.6618705036,388.,0.2517985612,388.,0.2517985612
389.,0.6834532374,389.,0.1582733813,389.,0.3597122302,389.,0.1942446043,389.,0.1942446043,389.,0.3237410072,389.,0.3165467626,389.,0.7482014388,389.,0.0287769784,389.,0.2517985612,389.,0.6618705036,389.,0.2517985612,389.,0.2517985612
390.,0.6906474820,390.,0.1582733813,390.,0.3597122302,390.,0.2014388489,390.,0.1942446043,390.,0.3165467626,390.,0.3165467626,390.,0.7482014388,390.,0.0359712230,390.,0.2589928058,390.,0.6618705036,390.,0.2517985612,390.,0.2517985612
391.,0.6928571429,391.,0.1571428571,391.,0.3714285714,391.,0.1857142857,391.,0.1928571429,391.,0.3285714286,391.,0.3285714286,391.,0.7357142857,391.,0.0285714286,391.,0.25,391.,0.6642857143,391.,0.25,391.,0.25
392.,0.6928571429,392.,0.1571428571,392.,0.3857142857,392.,0.1928571429,392.,0.1928571429,392.,0.3285714286,392.,0.3285714286,392.,0.7357142857,392.,0.0285714286,392.,0.25,392.,0.6571428571,392.,0.25,392.,0.25
393.,0.7,393.,0.1642857143,393.,0.3785714286,393.,0.1857142857,393.,0.1857142857,393.,0.3214285714,393.,0.3214285714,393.,0.7428571429,393.,0.0357142857,393.,0.25,393.,0.65,393.,0.25,393.,0.25
394.,0.7,394.,0.1714285714,394.,0.3714285714,394.,0.1928571429,394.,0.1785714286,394.,0.3071428571,394.,0.3214285714,394.,0.7428571429,394.,0.0285714286,394.,0.25,394.,0.65,394.,0.25,394.,0.25
395.,0.7,395.,0.1785714286,395.,0.3714285714,395.,0.1928571429,395.,0.1928571429,395.,0.3,395.,0.3214285714,395.,0.7428571429,395.,0.0285714286,395.,0.2428571429,395.,0.6642857143,395.,0.25,395.,0.25
396.,0.7,396.,0.1714285714,396.,0.3714285714,396.,0.1928571429,396.,0.1857142857,396.,0.3,396.,0.3142857143,396.,0.7428571429,396.,0.0357142857,396.,0.2428571429,396.,0.6571428571,396.,0.25,396.,0.25
397.,0.7042253521,397.,0.161971831,397.,0.3661971831,397.,0.1830985915,397.,0.1901408451,397.,0.323943662,397.,0.3380281690,397.,0.7323943662,397.,0.0140845070,397.,0.2253521127,397.,0.6760563380,397.,0.2464788732,397.,0.2746478873
398.,0.6971830986,398.,0.1549295775,398.,0.3521126761,398.,0.1830985915,398.,0.1901408451,398.,0.3169014085,398.,0.3309859155,398.,0.7323943662,398.,0.0140845070,398.,0.2323943662,398.,0.6690140845,398.,0.2464788732,398.,0.2605633803
399.,0.6971830986,399.,0.1478873239,399.,0.3521126761,399.,0.1901408451,399.,0.1830985915,399.,0.3169014085,399.,0.3309859155,399.,0.7323943662,399.,0.0140845070,399.,0.2323943662,399.,0.6690140845,399.,0.2464788732,399.,0.2464788732
400.,0.6923076923,400.,0.1398601399,400.,0.3496503497,400.,0.1958041958,400.,0.1748251748,400.,0.3286713287,400.,0.3356643357,400.,0.7412587413,400.,0.013986014,400.,0.2237762238,400.,0.6783216783,400.,0.2447552448,400.,0.2587412587
401.,0.6923076923,401.,0.1398601399,401.,0.3566433566,401.,0.1958041958,401.,0.1748251748,401.,0.3216783217,401.,0.3356643357,401.,0.7342657343,401.,0.013986014,401.,0.2237762238,401.,0.6783216783,401.,0.2447552448,401.,0.2517482517
402.,0.6853146853,402.,0.1328671329,402.,0.3566433566,402.,0.1958041958,402.,0.1748251748,402.,0.3216783217,402.,0.3496503497,402.,0.7342657343,402.,0.013986014,402.,0.2307692308,402.,0.6713286713,402.,0.2447552448,402.,0.2447552448
403.,0.6875,403.,0.1319444444,403.,0.3541666667,403.,0.2083333333,403.,0.1736111111,403.,0.3194444444,403.,0.3472222222,403.,0.7291666667,403.,0.0069444444,403.,0.2222222222,403.,0.6666666667,403.,0.2430555556,403.,0.2569444444
404.,0.6875,404.,0.1319444444,404.,0.3541666667,404.,0.2083333333,404.,0.1736111111,404.,0.3194444444,404.,0.3333333333,404.,0.7291666667,404.,0.,404.,0.2222222222,404.,0.6666666667,404.,0.2430555556,404.,0.25
405.,0.6875,405.,0.1319444444,405.,0.3541666667,405.,0.2152777778,405.,0.1736111111,405.,0.3125,405.,0.3263888889,405.,0.7291666667,405.,0.,405.,0.2222222222,405.,0.6597222222,405.,0.2430555556,405.,0.25
406.,0.6875,406.,0.1319444444,406.,0.3541666667,406.,0.2152777778,406.,0.1736111111,406.,0.3055555556,406.,0.3263888889,406.,0.7361111111,406.,0.0069444444,406.,0.2222222222,406.,0.6666666667,406.,0.2430555556,406.,0.25
407.,0.6944444444,407.,0.1319444444,407.,0.3541666667,407.,0.2083333333,407.,0.1736111111,407.,0.3055555556,407.,0.3194444444,407.,0.7430555556,407.,0.0138888889,407.,0.2222222222,407.,0.6666666667,407.,0.2430555556,407.,0.25
408.,0.6875,408.,0.125,408.,0.3472222222,408.,0.2083333333,408.,0.1736111111,408.,0.3055555556,408.,0.3194444444,408.,0.7430555556,408.,0.0069444444,408.,0.2361111111,408.,0.6666666667,408.,0.2430555556,408.,0.25
409.,0.6944444444,409.,0.125,409.,0.3472222222,409.,0.2152777778,409.,0.1805555556,409.,0.2986111111,409.,0.3194444444,409.,0.7430555556,409.,0.0138888889,409.,0.2430555556,409.,0.6666666667,409.,0.2430555556,409.,0.25
410.,0.6944444444,410.,0.125,410.,0.3541666667,410.,0.2152777778,410.,0.1736111111,410.,0.2916666667,410.,0.3194444444,410.,0.7430555556,410.,0.0138888889,410.,0.2430555556,410.,0.6736111111,410.,0.2430555556,410.,0.2430555556
411.,0.6944444444,411.,0.125,411.,0.3611111111,411.,0.2152777778,411.,0.1736111111,411.,0.2916666667,411.,0.3194444444,411.,0.7430555556,411.,0.0138888889,411.,0.2430555556,411.,0.6736111111,411.,0.2430555556,411.,0.2430555556
412.,0.6944444444,412.,0.1319444444,412.,0.3611111111,412.,0.2222222222,412.,0.1736111111,412.,0.2986111111,412.,0.3194444444,412.,0.7430555556,412.,0.0208333333,412.,0.2430555556,412.,0.6597222222,412.,0.2430555556,412.,0.2430555556
413.,0.6944444444,413.,0.1319444444,413.,0.3541666667,413.,0.2222222222,413.,0.1736111111,413.,0.2986111111,413.,0.3194444444,413.,0.7430555556,413.,0.0208333333,413.,0.2430555556,413.,0.6597222222,413.,0.2430555556,413.,0.2430555556
414.,0.6944444444,414.,0.1319444444,414.,0.3541666667,414.,0.2291666667,414.,0.1805555556,414.,0.2986111111,414.,0.3263888889,414.,0.7430555556,414.,0.0277777778,414.,0.25,414.,0.6597222222,414.,0.2430555556,414.,0.2430555556
415.,0.6965517241,415.,0.1310344828,415.,0.3517241379,415.,0.2275862069,415.,0.1793103448,415.,0.3103448276,415.,0.3310344828,415.,0.7448275862,415.,0.0206896552,415.,0.2413793103,415.,0.6620689655,415.,0.2413793103,415.,0.2413793103
416.,0.6965517241,416.,0.1310344828,416.,0.3586206897,416.,0.2413793103,416.,0.1793103448,416.,0.3103448276,416.,0.3310344828,416.,0.7448275862,416.,0.0206896552,416.,0.2413793103,416.,0.6551724138,416.,0.2413793103,416.,0.2413793103
417.,0.6965517241,417.,0.1241379310,417.,0.3586206897,417.,0.2206896552,417.,0.1793103448,417.,0.3103448276,417.,0.3172413793,417.,0.7517241379,417.,0.0206896552,417.,0.2413793103,417.,0.6551724138,417.,0.2413793103,417.,0.2413793103
418.,0.7034482759,418.,0.1241379310,418.,0.3724137931,418.,0.2206896552,418.,0.1793103448,418.,0.3103448276,418.,0.3034482759,418.,0.7517241379,418.,0.0206896552,418.,0.2482758621,418.,0.6482758621,418.,0.2413793103,418.,0.2413793103
419.,0.7034482759,419.,0.1241379310,419.,0.3724137931,419.,0.2206896552,419.,0.1793103448,419.,0.3034482759,419.,0.3034482759,419.,0.7517241379,419.,0.0206896552,419.,0.2482758621,419.,0.6413793103,419.,0.2413793103,419.,0.2413793103
420.,0.7103448276,420.,0.1241379310,420.,0.3724137931,420.,0.2206896552,420.,0.1793103448,420.,0.3034482759,420.,0.3034482759,420.,0.7517241379,420.,0.0206896552,420.,0.2482758621,420.,0.6413793103,420.,0.2413793103,420.,0.2413793103
421.,0.7103448276,421.,0.1172413793,421.,0.3793103448,421.,0.2206896552,421.,0.1793103448,421.,0.3034482759,421.,0.2965517241,421.,0.7517241379,421.,0.0275862069,421.,0.2551724138,421.,0.6413793103,421.,0.2413793103,421.,0.2413793103
